21:02:52,819 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer : Using ClassEnhancer "ASM" for API "JDO"
21:05:43,981 (RMI TCP Connection(2)-192.168.1.125) INFO  [DataNucleus.Persistence] - Va a manjejar la persistencia de Clase : servidor.persistencia.dominio.Notificacion_Reclamo [Tabla : `NOTIFICACION_RECLAMO`, Estrategia de heredar : new-table]
21:05:44,175 (RMI TCP Connection(2)-192.168.1.125) INFO  [DataNucleus.Datastore.Schema] - Validando 1 indic(es) de la tabla `NOTIFICACION`
21:05:44,175 (RMI TCP Connection(2)-192.168.1.125) INFO  [DataNucleus.Datastore.Schema] - Validando 0 foreign key(s) de la tabla `NOTIFICACION`
21:05:44,176 (RMI TCP Connection(2)-192.168.1.125) INFO  [DataNucleus.Datastore.Schema] - Validando 1 llaves unicas de la tabla `NOTIFICACION`
21:05:44,177 (RMI TCP Connection(2)-192.168.1.125) INFO  [DataNucleus.Datastore.Schema] - Validando 3 indic(es) de la tabla `NOTIFICACION_RECLAMO`
21:05:44,178 (RMI TCP Connection(2)-192.168.1.125) INFO  [DataNucleus.Datastore.Schema] - Validando 2 foreign key(s) de la tabla `NOTIFICACION_RECLAMO`
21:05:44,179 (RMI TCP Connection(2)-192.168.1.125) INFO  [DataNucleus.Datastore.Schema] - Validando 1 llaves unicas de la tabla `NOTIFICACION_RECLAMO`
21:35:53,036 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer : Using ClassEnhancer "ASM" for API "JDO"
21:35:53,249 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 2.1.0-release) : Enhancement of classes
21:35:53,408 (main) WARN  [DataNucleus.MetaData] - Error en el analizo del archivo "file:/D:/DESARROLLO/IT10%20Cooperativa/Tagle/workspace/Tagle%20Servidor/bin/servidor/persistencia/dominio/package.jdo" a la linea 5, columna 6 : cvc-elt.1: No se ha encontrado la declaración del elemento 'jdo'. - Por favor compruebe el DTD y la validad de este MetaData.
21:35:53,463 (main) WARN  [DataNucleus.MetaData] - Error en el analizo del archivo "file:/D:/DESARROLLO/IT10%20Cooperativa/Tagle/workspace/Tagle%20Servidor/src/servidor/persistencia/dominio/package.jdo" a la linea 5, columna 6 : cvc-elt.1: No se ha encontrado la declaración del elemento 'jdo'. - Por favor compruebe el DTD y la validad de este MetaData.
21:35:53,610 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.CargaDatos.CargaDatos" no tiene MetaData o annotaciones.
21:35:53,613 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.CargaDatos.TestClass" no tiene MetaData o annotaciones.
21:35:53,615 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.GUIServidor$1" no tiene MetaData o annotaciones.
21:35:53,617 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.GUIServidor$2" no tiene MetaData o annotaciones.
21:35:53,619 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.GUIServidor" no tiene MetaData o annotaciones.
21:35:53,623 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.GestionarAgente.ControlAgente" no tiene MetaData o annotaciones.
21:35:53,627 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.GestionarBdg.ControlBdg" no tiene MetaData o annotaciones.
21:35:53,632 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.GestionarDevolucion_Pieza.ControlDevolucion_Pieza" no tiene MetaData o annotaciones.
21:35:53,635 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.GestionarEntidad.ControlEntidad" no tiene MetaData o annotaciones.
21:35:53,638 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.GestionarMTelefono.ControlMTelefono" no tiene MetaData o annotaciones.
21:35:53,642 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.GestionarMano_Obra.ControlMano_Obra" no tiene MetaData o annotaciones.
21:35:53,646 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.GestionarMarca.ControlMarca" no tiene MetaData o annotaciones.
21:35:53,649 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.GestionarModelo.ControlModelo" no tiene MetaData o annotaciones.
21:35:53,652 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.GestionarMuleto.ControlMuleto" no tiene MetaData o annotaciones.
21:35:53,655 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.GestionarNotificacion.ControlNotificacion" no tiene MetaData o annotaciones.
21:35:53,657 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.GestionarNotificacion_Reclamo.ControlNotificacion_Reclamo" no tiene MetaData o annotaciones.
21:35:53,659 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.GestionarNotificacion_Usuario.ControlNotificacion_Usuario" no tiene MetaData o annotaciones.
21:35:53,662 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.GestionarOrden.ControlOrden" no tiene MetaData o annotaciones.
21:35:53,665 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.GestionarOrden_Reclamo.ControlOrden_Reclamo" no tiene MetaData o annotaciones.
21:35:53,667 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.GestionarPedido.ControlPedido" no tiene MetaData o annotaciones.
21:35:53,670 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.GestionarPedido_Pieza.ControlPedido_Pieza" no tiene MetaData o annotaciones.
21:35:53,673 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.GestionarPedido_Pieza_Reclamo_Agente.ControlPedido_Pieza_Reclamo_Agente" no tiene MetaData o annotaciones.
21:35:53,676 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.GestionarPedido_Pieza_Reclamo_Fabrica.ControlPedido_Pieza_Reclamo_Fabrica" no tiene MetaData o annotaciones.
21:35:53,679 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.GestionarPieza.ControlPieza" no tiene MetaData o annotaciones.
21:35:53,681 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.GestionarProveedor.ControlProveedor" no tiene MetaData o annotaciones.
21:35:53,684 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.GestionarReclamante.ControlReclamante" no tiene MetaData o annotaciones.
21:35:53,686 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.GestionarReclamante_Reclamo.ControlReclamante_Reclamo" no tiene MetaData o annotaciones.
21:35:53,691 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.GestionarReclamo.ControlReclamo" no tiene MetaData o annotaciones.
21:35:53,693 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.GestionarReclamo_Agente.ControlReclamo_Agente" no tiene MetaData o annotaciones.
21:35:53,696 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.GestionarReclamo_Fabrica.ControlReclamo_Fabrica" no tiene MetaData o annotaciones.
21:35:53,698 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.GestionarRecurso.ControlRecurso" no tiene MetaData o annotaciones.
21:35:53,700 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.GestionarRegistrante.ControlRegistrante" no tiene MetaData o annotaciones.
21:35:53,703 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.GestionarUsuario.ControlUsuario" no tiene MetaData o annotaciones.
21:35:53,705 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.GestionarVehiculo.ControlVehiculo" no tiene MetaData o annotaciones.
21:35:53,707 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.Main" no tiene MetaData o annotaciones.
21:35:53,709 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.Servidor" no tiene MetaData o annotaciones.
21:35:53,711 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.SingletonConexion" no tiene MetaData o annotaciones.
21:35:53,713 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.assembler.AgenteAssembler" no tiene MetaData o annotaciones.
21:35:53,715 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.assembler.BdgAssembler" no tiene MetaData o annotaciones.
21:35:53,717 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.assembler.Devolucion_PiezaAssembler" no tiene MetaData o annotaciones.
21:35:53,718 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.assembler.EntidadAssembler" no tiene MetaData o annotaciones.
21:35:53,720 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.assembler.MTelefonoAssembler" no tiene MetaData o annotaciones.
21:35:53,721 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.assembler.Mano_ObraAssembler" no tiene MetaData o annotaciones.
21:35:53,723 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.assembler.MarcaAssembler" no tiene MetaData o annotaciones.
21:35:53,725 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.assembler.ModeloAssembler" no tiene MetaData o annotaciones.
21:35:53,726 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.assembler.MuletoAssembler" no tiene MetaData o annotaciones.
21:35:53,728 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.assembler.NotificacionAssembler" no tiene MetaData o annotaciones.
21:35:53,730 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.assembler.Notificacion_ReclamoAssembler" no tiene MetaData o annotaciones.
21:35:53,731 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.assembler.Notificacion_UsuarioAssembler" no tiene MetaData o annotaciones.
21:35:53,733 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.assembler.OrdenAssembler" no tiene MetaData o annotaciones.
21:35:53,734 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.assembler.Orden_ReclamoAssembler" no tiene MetaData o annotaciones.
21:35:53,736 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.assembler.PedidoAssembler" no tiene MetaData o annotaciones.
21:35:53,737 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.assembler.Pedido_PiezaAssembler" no tiene MetaData o annotaciones.
21:35:53,739 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.assembler.Pedido_Pieza_Reclamo_AgenteAssembler" no tiene MetaData o annotaciones.
21:35:53,740 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.assembler.Pedido_Pieza_Reclamo_FabricaAssembler" no tiene MetaData o annotaciones.
21:35:53,742 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.assembler.PiezaAssembler" no tiene MetaData o annotaciones.
21:35:53,743 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.assembler.ProveedorAssembler" no tiene MetaData o annotaciones.
21:35:53,745 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.assembler.ReclamanteAssembler" no tiene MetaData o annotaciones.
21:35:53,748 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.assembler.Reclamante_ReclamoAssembler" no tiene MetaData o annotaciones.
21:35:53,750 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.assembler.ReclamoAssembler" no tiene MetaData o annotaciones.
21:35:53,751 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.assembler.Reclamo_AgenteAssembler" no tiene MetaData o annotaciones.
21:35:53,753 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.assembler.Reclamo_FabricaAssembler" no tiene MetaData o annotaciones.
21:35:53,754 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.assembler.RecursoAssembler" no tiene MetaData o annotaciones.
21:35:53,756 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.assembler.RegistranteAssembler" no tiene MetaData o annotaciones.
21:35:53,757 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.assembler.UsuarioAssembler" no tiene MetaData o annotaciones.
21:35:53,759 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.assembler.VehiculoAssembler" no tiene MetaData o annotaciones.
21:35:53,760 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.persistencia.AccesoBD" no tiene MetaData o annotaciones.
21:35:53,762 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.persistencia.ManipuladorPersistencia" no tiene MetaData o annotaciones.
21:35:53,763 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.persistencia.Singleton$NewSingletonHolder" no tiene MetaData o annotaciones.
21:35:53,765 (main) INFO  [DataNucleus.MetaData] - La clase "servidor.persistencia.Singleton" no tiene MetaData o annotaciones.
21:35:53,784 (main) INFO  [DataNucleus.Enhancer] - Class "servidor.persistencia.dominio.Agente" is already enhanced.
21:35:53,785 (main) INFO  [DataNucleus.Enhancer] - ENHANCED (PersistenceCapable) : servidor.persistencia.dominio.Agente
21:35:53,801 (main) INFO  [DataNucleus.Enhancer] - Class "servidor.persistencia.dominio.Bdg" is already enhanced.
21:35:53,802 (main) INFO  [DataNucleus.Enhancer] - ENHANCED (PersistenceCapable) : servidor.persistencia.dominio.Bdg
21:35:53,803 (main) INFO  [DataNucleus.Enhancer] - Class "servidor.persistencia.dominio.Devolucion_Pieza" is already enhanced.
21:35:53,803 (main) INFO  [DataNucleus.Enhancer] - ENHANCED (PersistenceCapable) : servidor.persistencia.dominio.Devolucion_Pieza
21:35:53,803 (main) INFO  [DataNucleus.Enhancer] - Class "servidor.persistencia.dominio.Entidad" is already enhanced.
21:35:53,803 (main) INFO  [DataNucleus.Enhancer] - ENHANCED (PersistenceCapable) : servidor.persistencia.dominio.Entidad
21:35:53,804 (main) INFO  [DataNucleus.Enhancer] - Class "servidor.persistencia.dominio.Mano_Obra" is already enhanced.
21:35:53,804 (main) INFO  [DataNucleus.Enhancer] - ENHANCED (PersistenceCapable) : servidor.persistencia.dominio.Mano_Obra
21:35:53,805 (main) INFO  [DataNucleus.Enhancer] - Class "servidor.persistencia.dominio.Marca" is already enhanced.
21:35:53,805 (main) INFO  [DataNucleus.Enhancer] - ENHANCED (PersistenceCapable) : servidor.persistencia.dominio.Marca
21:35:53,806 (main) INFO  [DataNucleus.Enhancer] - Class "servidor.persistencia.dominio.Modelo" is already enhanced.
21:35:53,806 (main) INFO  [DataNucleus.Enhancer] - ENHANCED (PersistenceCapable) : servidor.persistencia.dominio.Modelo
21:35:53,806 (main) INFO  [DataNucleus.Enhancer] - Class "servidor.persistencia.dominio.MTelefono" is already enhanced.
21:35:53,807 (main) INFO  [DataNucleus.Enhancer] - ENHANCED (PersistenceCapable) : servidor.persistencia.dominio.MTelefono
21:35:53,807 (main) INFO  [DataNucleus.Enhancer] - Class "servidor.persistencia.dominio.Muleto" is already enhanced.
21:35:53,807 (main) INFO  [DataNucleus.Enhancer] - ENHANCED (PersistenceCapable) : servidor.persistencia.dominio.Muleto
21:35:53,808 (main) INFO  [DataNucleus.Enhancer] - Class "servidor.persistencia.dominio.Notificacion_Reclamo" is already enhanced.
21:35:53,808 (main) INFO  [DataNucleus.Enhancer] - ENHANCED (PersistenceCapable) : servidor.persistencia.dominio.Notificacion_Reclamo
21:35:53,809 (main) INFO  [DataNucleus.Enhancer] - Class "servidor.persistencia.dominio.Notificacion_Usuario" is already enhanced.
21:35:53,809 (main) INFO  [DataNucleus.Enhancer] - ENHANCED (PersistenceCapable) : servidor.persistencia.dominio.Notificacion_Usuario
21:35:53,810 (main) INFO  [DataNucleus.Enhancer] - Class "servidor.persistencia.dominio.Notificacion" is already enhanced.
21:35:53,810 (main) INFO  [DataNucleus.Enhancer] - ENHANCED (PersistenceCapable) : servidor.persistencia.dominio.Notificacion
21:35:53,811 (main) INFO  [DataNucleus.Enhancer] - Class "servidor.persistencia.dominio.Orden_Reclamo" is already enhanced.
21:35:53,811 (main) INFO  [DataNucleus.Enhancer] - ENHANCED (PersistenceCapable) : servidor.persistencia.dominio.Orden_Reclamo
21:35:53,812 (main) INFO  [DataNucleus.Enhancer] - Class "servidor.persistencia.dominio.Orden" is already enhanced.
21:35:53,812 (main) INFO  [DataNucleus.Enhancer] - ENHANCED (PersistenceCapable) : servidor.persistencia.dominio.Orden
21:35:53,814 (main) INFO  [DataNucleus.Enhancer] - Class "servidor.persistencia.dominio.Pedido_Pieza_Reclamo_Agente" is already enhanced.
21:35:53,814 (main) INFO  [DataNucleus.Enhancer] - ENHANCED (PersistenceCapable) : servidor.persistencia.dominio.Pedido_Pieza_Reclamo_Agente
21:35:53,819 (main) INFO  [DataNucleus.Enhancer] - Class "servidor.persistencia.dominio.Pedido_Pieza_Reclamo_Fabrica" is already enhanced.
21:35:53,819 (main) INFO  [DataNucleus.Enhancer] - ENHANCED (PersistenceCapable) : servidor.persistencia.dominio.Pedido_Pieza_Reclamo_Fabrica
21:35:53,821 (main) INFO  [DataNucleus.Enhancer] - Class "servidor.persistencia.dominio.Pedido_Pieza" is already enhanced.
21:35:53,821 (main) INFO  [DataNucleus.Enhancer] - ENHANCED (PersistenceCapable) : servidor.persistencia.dominio.Pedido_Pieza
21:35:53,823 (main) INFO  [DataNucleus.Enhancer] - Class "servidor.persistencia.dominio.Pedido" is already enhanced.
21:35:53,823 (main) INFO  [DataNucleus.Enhancer] - ENHANCED (PersistenceCapable) : servidor.persistencia.dominio.Pedido
21:35:53,824 (main) INFO  [DataNucleus.Enhancer] - Class "servidor.persistencia.dominio.Pieza" is already enhanced.
21:35:53,824 (main) INFO  [DataNucleus.Enhancer] - ENHANCED (PersistenceCapable) : servidor.persistencia.dominio.Pieza
21:35:53,826 (main) INFO  [DataNucleus.Enhancer] - Class "servidor.persistencia.dominio.Proveedor" is already enhanced.
21:35:53,826 (main) INFO  [DataNucleus.Enhancer] - ENHANCED (PersistenceCapable) : servidor.persistencia.dominio.Proveedor
21:35:53,827 (main) INFO  [DataNucleus.Enhancer] - Class "servidor.persistencia.dominio.Reclamante_Reclamo" is already enhanced.
21:35:53,827 (main) INFO  [DataNucleus.Enhancer] - ENHANCED (PersistenceCapable) : servidor.persistencia.dominio.Reclamante_Reclamo
21:35:53,829 (main) INFO  [DataNucleus.Enhancer] - Class "servidor.persistencia.dominio.Reclamante" is already enhanced.
21:35:53,829 (main) INFO  [DataNucleus.Enhancer] - ENHANCED (PersistenceCapable) : servidor.persistencia.dominio.Reclamante
21:35:53,830 (main) INFO  [DataNucleus.Enhancer] - Class "servidor.persistencia.dominio.Reclamo_Agente" is already enhanced.
21:35:53,830 (main) INFO  [DataNucleus.Enhancer] - ENHANCED (PersistenceCapable) : servidor.persistencia.dominio.Reclamo_Agente
21:35:53,831 (main) INFO  [DataNucleus.Enhancer] - Class "servidor.persistencia.dominio.Reclamo_Fabrica" is already enhanced.
21:35:53,831 (main) INFO  [DataNucleus.Enhancer] - ENHANCED (PersistenceCapable) : servidor.persistencia.dominio.Reclamo_Fabrica
21:35:53,833 (main) INFO  [DataNucleus.Enhancer] - Class "servidor.persistencia.dominio.Reclamo" is already enhanced.
21:35:53,833 (main) INFO  [DataNucleus.Enhancer] - ENHANCED (PersistenceCapable) : servidor.persistencia.dominio.Reclamo
21:35:53,834 (main) INFO  [DataNucleus.Enhancer] - Class "servidor.persistencia.dominio.Recurso" is already enhanced.
21:35:53,834 (main) INFO  [DataNucleus.Enhancer] - ENHANCED (PersistenceCapable) : servidor.persistencia.dominio.Recurso
21:35:53,835 (main) INFO  [DataNucleus.Enhancer] - Class "servidor.persistencia.dominio.Registrante" is already enhanced.
21:35:53,835 (main) INFO  [DataNucleus.Enhancer] - ENHANCED (PersistenceCapable) : servidor.persistencia.dominio.Registrante
21:35:53,837 (main) INFO  [DataNucleus.Enhancer] - Class "servidor.persistencia.dominio.Usuario" is already enhanced.
21:35:53,837 (main) INFO  [DataNucleus.Enhancer] - ENHANCED (PersistenceCapable) : servidor.persistencia.dominio.Usuario
21:35:53,839 (main) INFO  [DataNucleus.Enhancer] - Class "servidor.persistencia.dominio.Vehiculo" is already enhanced.
21:35:53,839 (main) INFO  [DataNucleus.Enhancer] - ENHANCED (PersistenceCapable) : servidor.persistencia.dominio.Vehiculo
21:35:53,840 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 29 classes. Timings : input=514 ms, enhance=71 ms, total=585 ms. Consult the log for full details
21:36:00,565 (main) WARN  [DataNucleus.MetaData] - Error en el analizo del archivo "file:/D:/DESARROLLO/IT10%20Cooperativa/Tagle/workspace/Tagle%20Servidor/bin/META-INF/persistence.xml" a la linea 7, columna 122 : cvc-complex-type.2.4.a: Se ha encontrado contenido no válido a partir del elemento 'property'. Se esperaba uno de '{"http://java.sun.com/xml/ns/persistence":description, "http://java.sun.com/xml/ns/persistence":provider, "http://java.sun.com/xml/ns/persistence":jta-data-source, "http://java.sun.com/xml/ns/persistence":non-jta-data-source, "http://java.sun.com/xml/ns/persistence":mapping-file, "http://java.sun.com/xml/ns/persistence":jar-file, "http://java.sun.com/xml/ns/persistence":class, "http://java.sun.com/xml/ns/persistence":exclude-unlisted-classes, "http://java.sun.com/xml/ns/persistence":properties}'. - Por favor compruebe el DTD y la validad de este MetaData.
21:36:00,567 (main) WARN  [DataNucleus.MetaData] - Error en el analizo del archivo "file:/D:/DESARROLLO/IT10%20Cooperativa/Tagle/workspace/Tagle%20Servidor/bin/META-INF/persistence.xml" a la linea 7, columna 122 : cvc-complex-type.2.4.a: Se ha encontrado contenido no válido a partir del elemento 'property'. Se esperaba uno de '{"http://java.sun.com/xml/ns/persistence":description, "http://java.sun.com/xml/ns/persistence":provider, "http://java.sun.com/xml/ns/persistence":jta-data-source, "http://java.sun.com/xml/ns/persistence":non-jta-data-source, "http://java.sun.com/xml/ns/persistence":mapping-file, "http://java.sun.com/xml/ns/persistence":jar-file, "http://java.sun.com/xml/ns/persistence":class, "http://java.sun.com/xml/ns/persistence":exclude-unlisted-classes, "http://java.sun.com/xml/ns/persistence":properties}'. - Por favor compruebe el DTD y la validad de este MetaData.
21:36:00,568 (main) WARN  [DataNucleus.MetaData] - Error en el analizo del archivo "file:/D:/DESARROLLO/IT10%20Cooperativa/Tagle/workspace/Tagle%20Servidor/bin/META-INF/persistence.xml" a la linea 17, columna 122 : cvc-complex-type.2.4.a: Se ha encontrado contenido no válido a partir del elemento 'property'. Se esperaba uno de '{"http://java.sun.com/xml/ns/persistence":description, "http://java.sun.com/xml/ns/persistence":provider, "http://java.sun.com/xml/ns/persistence":jta-data-source, "http://java.sun.com/xml/ns/persistence":non-jta-data-source, "http://java.sun.com/xml/ns/persistence":mapping-file, "http://java.sun.com/xml/ns/persistence":jar-file, "http://java.sun.com/xml/ns/persistence":class, "http://java.sun.com/xml/ns/persistence":exclude-unlisted-classes, "http://java.sun.com/xml/ns/persistence":properties}'. - Por favor compruebe el DTD y la validad de este MetaData.
21:36:00,569 (main) WARN  [DataNucleus.MetaData] - Error en el analizo del archivo "file:/D:/DESARROLLO/IT10%20Cooperativa/Tagle/workspace/Tagle%20Servidor/bin/META-INF/persistence.xml" a la linea 17, columna 122 : cvc-complex-type.2.4.a: Se ha encontrado contenido no válido a partir del elemento 'property'. Se esperaba uno de '{"http://java.sun.com/xml/ns/persistence":description, "http://java.sun.com/xml/ns/persistence":provider, "http://java.sun.com/xml/ns/persistence":jta-data-source, "http://java.sun.com/xml/ns/persistence":non-jta-data-source, "http://java.sun.com/xml/ns/persistence":mapping-file, "http://java.sun.com/xml/ns/persistence":jar-file, "http://java.sun.com/xml/ns/persistence":class, "http://java.sun.com/xml/ns/persistence":exclude-unlisted-classes, "http://java.sun.com/xml/ns/persistence":properties}'. - Por favor compruebe el DTD y la validad de este MetaData.
21:36:00,585 (main) INFO  [DataNucleus.MetaData] - Not found any metadata mapping files for resource name META-INF/orm.xml in CLASSPATH
21:36:00,630 (main) INFO  [DataNucleus.Persistence] - ================= Persistence Configuration ===============
21:36:00,632 (main) INFO  [DataNucleus.Persistence] - DataNucleus Persistence Factory - Vendor: "DataNucleus"  Versiï¿½n: "2.2.0-m1"
21:36:00,632 (main) INFO  [DataNucleus.Persistence] - DataNucleus Persistence Factory inicializado para la base de datos URL="jdbc:mysql://localhost:3306/tagle_garantias" driver="org.gjt.mm.mysql.Driver" userName="root"
21:36:00,632 (main) INFO  [DataNucleus.Persistence] - ===========================================================
21:36:01,111 (main) INFO  [DataNucleus.Datastore.Schema] - Crear la tabla `DELETEME1407717361099`
21:36:01,503 (main) INFO  [DataNucleus.Datastore.Schema] - No era posible determinar el nombre del esquema por este DataStore
21:36:01,503 (main) INFO  [DataNucleus.Datastore.Schema] - Borrar la tabla `DELETEME1407717361099`
21:36:01,661 (main) INFO  [DataNucleus.Datastore.Schema] - Inicializando el Catalogo "tagle_garantias", el Esquema "" con el sistema de AutoStart "None"
21:36:01,662 (main) INFO  [DataNucleus.Datastore.Schema] - El Catalogo "tagle_garantias", el Esquema "" esta inicializado - con 0 clases
21:36:01,752 (main) WARN  [DataNucleus.MetaData] - Error en el analizo del archivo "file:/D:/DESARROLLO/IT10%20Cooperativa/Tagle/workspace/Tagle%20Servidor/bin/servidor/persistencia/dominio/package.jdo" a la linea 5, columna 6 : cvc-elt.1: No se ha encontrado la declaración del elemento 'jdo'. - Por favor compruebe el DTD y la validad de este MetaData.
21:36:01,978 (main) INFO  [DataNucleus.Persistence] - Va a manjejar la persistencia de Clase : servidor.persistencia.dominio.Usuario [Tabla : `USUARIO`, Estrategia de heredar : new-table]
21:36:02,029 (main) INFO  [DataNucleus.Datastore.Schema] - Validando 1 indic(es) de la tabla `USUARIO`
21:36:02,032 (main) INFO  [DataNucleus.Datastore.Schema] - Validando 0 foreign key(s) de la tabla `USUARIO`
21:36:02,033 (main) INFO  [DataNucleus.Datastore.Schema] - Validando 1 llaves unicas de la tabla `USUARIO`
21:36:02,177 (main) INFO  [DataNucleus.Query] - Leyendo los resultados del query "SELECT FROM servidor.persistencia.dominio.Usuario WHERE nombre_usuario.equals("Admin")" como la conneccion va a cerrar
21:36:10,280 (RMI TCP Connection(2)-192.168.1.125) INFO  [DataNucleus.Query] - Leyendo los resultados del query "SELECT FROM servidor.persistencia.dominio.Usuario WHERE nombre_usuario.equals("q")" como la conneccion va a cerrar
21:36:10,545 (RMI TCP Connection(2)-192.168.1.125) INFO  [DataNucleus.Persistence] - Va a manjejar la persistencia de Clase : servidor.persistencia.dominio.Registrante [Tabla : `REGISTRANTE`, Estrategia de heredar : new-table]
21:36:10,546 (RMI TCP Connection(2)-192.168.1.125) INFO  [DataNucleus.Persistence] - Va a manjejar la persistencia de Clase : servidor.persistencia.dominio.Entidad [Tabla : `ENTIDAD`, Estrategia de heredar : new-table]
21:36:10,782 (RMI TCP Connection(2)-192.168.1.125) INFO  [DataNucleus.Datastore.Schema] - Validando 1 indic(es) de la tabla `REGISTRANTE`
21:36:10,782 (RMI TCP Connection(2)-192.168.1.125) INFO  [DataNucleus.Datastore.Schema] - Validando 0 foreign key(s) de la tabla `REGISTRANTE`
21:36:10,784 (RMI TCP Connection(2)-192.168.1.125) INFO  [DataNucleus.Datastore.Schema] - Validando 1 llaves unicas de la tabla `REGISTRANTE`
21:36:10,786 (RMI TCP Connection(2)-192.168.1.125) INFO  [DataNucleus.Datastore.Schema] - Validando 1 indic(es) de la tabla `ENTIDAD`
21:36:10,791 (RMI TCP Connection(2)-192.168.1.125) INFO  [DataNucleus.Datastore.Schema] - Validando 1 foreign key(s) de la tabla `ENTIDAD`
21:36:10,793 (RMI TCP Connection(2)-192.168.1.125) INFO  [DataNucleus.Datastore.Schema] - Validando 1 llaves unicas de la tabla `ENTIDAD`
21:36:10,822 (RMI TCP Connection(2)-192.168.1.125) INFO  [DataNucleus.Persistence] - Va a manjejar la persistencia de Clase : servidor.persistencia.dominio.Recurso [Tabla : `RECURSO`, Estrategia de heredar : new-table]
21:36:10,822 (RMI TCP Connection(2)-192.168.1.125) INFO  [DataNucleus.Persistence] - Va a manjejar la persistencia de Clase : servidor.persistencia.dominio.Orden [Tabla : `ORDEN`, Estrategia de heredar : new-table]
21:36:10,823 (RMI TCP Connection(2)-192.168.1.125) INFO  [DataNucleus.Persistence] - Va a manjejar la persistencia de Clase : servidor.persistencia.dominio.Reclamante [Tabla : `RECLAMANTE`, Estrategia de heredar : new-table]
